category,role,text,listener_empathy,speaker_changeEmotion,terminate,situation,speaker_emotion,id
상처,부모,네가 친구의 몰랐던 부분에 데이고 상처를 받았구나. 엄마가 너의 입장이었어도 마음이 아팠을 거야. 상처받은 네 마음이 너무 걱정되는구나.,"위로,동조",,False,,,BE22029744
상처,자녀,왜 저를 무시하는 말을 한 건지 잘 모르겠어요. 원래 그러던 친구가 아닌데 저한테 상처를 줬어요.,,,False,,,BE22029744
상처,부모,네가 널 무시하는 친구에게 큰 상처를 받았다는 거 알아. 네가 혼자서 괴로워하고 있을 걸 생각하니까 너무 안쓰럽구나. 엄마가 네 옆에서 너를 안아주고 따뜻하게 위로해주고 싶구나.,동조,,False,,,BE22029744
상처,자녀,자꾸 친구의 눈빛이 생각나서 미칠 것 같아요. 공부도 손에 안 잡히고 상처받은 마음이 너무 신경 쓰여요.,,,False,,,BE22029744
상처,부모,네가 친구의 무례한 태도 때문에 큰 상처를 받았구나. 엄마는 그저 이게 네 트라우마가 되지는 않을지 매우 걱정이 되는구나.,"위로,동조",,False,,,BE22029744
상처,자녀,제가 뭔가를 잘못해서 그 친구가 저한테 이렇게 대하는 걸까요? 다 제 잘못인 것만 같으니까 어떻게 해야 좋을지 모르겠어요.,,,False,,,BE22029744
상처,부모,네가 소중한 친구의 말 때문에 상처받았다는 거 다 알아. 하지만 절대 네 잘못이 아니니까 자책하지는 말으렴. 엄마가 보기에는 친구랑 솔직하게 대화를 하는 게 네 마음에 도움이 될 것 같은데 어떻니?,"조언,동조",,False,,,BE22029744
상처,자녀,엄마가 그렇게 단호하게 제 잘못이 아니라고 말해주셔서 마음이 많이 진정됐어요. 엄마 말씀대로 친구랑 진지하게 대화를 해봐야 할 것 같아요.,,중립,False,,,BE22029744
상처,부모,엄마가 네게 도움이 된 것 같아서 매우 기쁘구나. 엄마가 항상 네 옆에 있다는 거 잊지 말고 두려워하지 말고 힘냈으면 좋겠다.,"조언,동조",,False,,,BE22029744
상처,자녀,저를 위로해주시고 상처받은 마음을 다독여주셔서 정말 감사드려요. 엄마 덕분에 제가 큰 용기를 얻었어요. 저 친구랑 잘 풀어보고 올 테니까 지켜봐 주세요.,,,True,,,BE22029744
상처,자녀,"엄마, 유학처에서 중국 유학생들하고 친구가 됐어요. 그런데 요즘은 친구라고 생각하는 건 저 혼자가 아닌지 상처받아요.",,,False,,,BE22029710
상처,부모,우리 딸이 아는 사람 하나도 없는 낯선 타지에서 맘고생이 심하겠구나. 같은 동양인으로서 친구들에게 많이 의지했을 거야. 그런 친구들이 너를 친구로 여기지 않는 것 같아 얼마나 마음이 아팠을까.,위로,,False,,,BE22029710
상처,자녀,"자주 같이 학교 식당에서 밥을 먹는데, 다 같이 앉은 테이블에서 저 혼자 한국인이에요. 그래서 즐겁게 대화하다가도 갑자기 한두 명씩 중국어로 얘기하기 시작하면 정말 난감해져요. 다들 왜 웃는지 모르는 저만 애써 어색한 미소를 지으면서도 소외감에 상처 입고 말죠.",,,False,,,BE22029710
상처,부모,"너무 속상해하지 말렴, 널 무시하거나 고립시키려는 의도는 없었을 거야. 다들 아직 신입생이라 영어가 많이 서투르잖니. 자신도 모르게 모국어가 튀어나왔을 뿐일 테니 너무 신경 쓰지 말렴.",조언,,False,,,BE22029710
상처,자녀,하지만 제가 소외되는 건 대화뿐만이 아닌걸요. 친구들의 SNS에 들어가면 늘 저만 빼고 옆 도시에 놀러 가거나 외식을 해요. 식당 밖에서는 지나가면서 가벼운 인사만 나눌 뿐인 제가 정말 친구인지 상처받고 말아요.,,,False,,,BE22029710
상처,부모,"진정하렴, 친구들의 의도를 섣불리 단정하기엔 이르지 않니? 넌 휴일의 대부분을 공부에 쓰는 모범생이잖니. 친구들도 그런 너를 배려해 방해하지 않은 걸지도 몰라.",격려,,False,,,BE22029710
상처,자녀,"아니요, 요즘엔 말을 걸어도 어딘가 건성인 게 그저 제가 눈치 없었을 뿐인 것 같아요. 그저 친절함으로 식사에 끼워준 애가 계속 끼어들어 즐거운 식사를 방해했던 거죠. 대놓고 말은 못 하고 은근히 보낸 신호를 저 혼자만 눈치채지 못 채서 마음이 아파요.",,,False,,,BE22029710
상처,부모,하지만 그건 모두 너의 추측일 뿐 누가 확실하게 말한 적은 없잖니. 혼자 고민하며 상처받지 말고 용기를 내 친구들에게 솔직하게 물어보렴. 적어도 뭐가 진실인지 혼란스러운 지금보다 마음이 가벼워질 거야.,조언,,False,,,BE22029710
상처,자녀,"그렇지만 만일 그랬다가 친구들과 정말 끝이 나면, 저는 다시 혼자가 될 거예요! 외톨이가 되어 받을 상처가 너무나 두려운걸요!",,,False,,,BE22029710
상처,부모,"아니야, 네가 얼마나 사랑스럽고 특별한 사람인데! 늘 다른 사람의 마음에 공감하고 배려하는 너는 많은 사람을 편안하고 즐겁게 만들어 줬단다. 비록 지금은 언어와 문화의 장벽에 가려져 있을지라도 머지않아 네 매력을 알아보는 이들이 나올 거야!",격려,,False,,,BE22029710
상처,자녀,"엄마가 옳으세요, 그 누구도 모든 사람에게 사랑받을 수는 없어요, 특히 언어와 문화의 벽이 있다면요. 하지만 반대로 모든 사람이 절 싫어하지는 않을 거예요. 어딘가에 저와 진정한 우정을 나눌 사람이 있을 거란 희망이 저의 상처에 위안을 줘요.",,중립,False,,,BE22029710
상처,부모,우리 딸을 바다 건너로 보내고 나서 그동안 사실 엄마도 아주 불안했단다. 네가 밥은 잘 먹고 있는지 친구는 생겼는지 걱정이 됐어. 하지만 어느새 이렇게 강인하게 성장한 너를 보니 내 믿음이 부족했구나.,동조,,False,,,BE22029710
상처,자녀,"아니에요, 모두 엄마의 진심 어린 위로 덕분인걸요. 오늘 엄마와 얘기하지 않았더라면 전 상처 받다 자신감을 모두 잃어버리고 마음의 문을 닫았을지도 몰라요. 늘 저를 지지해주시고 응원해주시는 엄마 덕분에 다시 일어설 용기를 낼 수 있었던 거예요.",,,False,,,BE22029710
상처,부모,엄마야말로 소중한 우리 딸을 보며 하루를 살아갈 활력과 위안을 얻는단다. 그런 너를 도울 수 있다면 오히려 내가 기쁜 일이야. 그러니 언제라도 도움이 필요하다면 부담 없이 연락하렴.,"조언,동조",,True,,,BE22029710
상처,자녀,저는 살림에 소질이 없나 봐요. 남편이 하는 말에 상처를 받았어요.,,,False,,,BE22029493
상처,부모,너 정도면 살림을 굉장히 잘하는 거란다. 사위가 뭐라고 했길래 상처를 받은 거니?,,,False,,,BE22029493
상처,자녀,집에 샴푸가 떨어진 것을 제가 까맣게 잊고 있었어요. 어제 남편이 머리를 감다가 샴푸가 없다고 화를 내더라고요. 살림하는 사람이 그것도 모르고 뭐 했냐고 해서 정말 상처가 됐어요.,,,False,,,BE22029493
상처,부모,살림을 하다 보면 그 정도는 깜박할 수도 있단다. 아침부터 저녁까지 집안일을 하고 아이를 돌보다 보면 방금 생각했던 일도 잊어버리는걸. 샴푸 사는 것을 잊었다고 해서 네가 살림을 못 하는 게 아니니 너무 상심하지 말렴.,"조언,위로",,False,,,BE22029493
상처,자녀,남편이 너무 화를 내서 제가 큰 잘못을 한 것 같았어요. 이런 가벼운 실수로 집안일을 열심히 안 하는 사람이 되어버린 것 같아 너무 상처가 되네요.,,,False,,,BE22029493
상처,부모,네가 가족을 위해 얼마나 노력하는지 모두가 잘 알고 있어. 사위가 씻는 중에 불편함을 겪어서 더 화가 났나 보구나. 진심으로 한 말이 아닐 테니 맘에 담아두지 않길 바란다.,동조,,False,,,BE22029493
상처,자녀,저라도 굉장히 불편했을 거예요. 그래서 남편에게 저도 미안함을 느꼈어요. 그런데 남편이 화까지 내니까 더 죄책감이 들고 상처가 되었나 봐요.,,,False,,,BE22029493
상처,부모,"엄마도 너의 입장이었다면, 너처럼 상처를 받고 마음이 쓰였을 거야. 하지만 이 작은 실수로 그동안의 네 노력이 물거품이 되는 것은 아니니 염려하지 마.","조언,동조",,False,,,BE22029493
상처,자녀,"엄마 말씀이 맞아요. 제 생각에도 정말 작은 실수일 뿐인데, 기분이 상해서 자꾸 부정적인 생각만 한 것 같아요.",,중립,False,,,BE22029493
상처,부모,상처받은 일은 훌훌 털어버리고 버리렴. 그리고 사위의 말에 네가 상처받았다는 사실을 얘기해 봐도 좋을 것 같구나.,조언,,False,,,BE22029493
상처,자녀,"약간 눈치를 채긴 한 것 같은데, 확실히 전달하는 게 앞으로를 위해서도 중요하겠네요.",,,False,,,BE22029493
상처,부모,말로 표현하지 않으면 상대방은 전혀 모를 수가 있단다.,,,False,,,BE22029493
상처,자녀,엄마 말씀대로 잘 얘기해 볼게요. 제 속상한 이야기 들어주셔서 감사해요.,,,False,,,BE22029493
상처,부모,앞으로는 상처받는 일이 없길 바란다.,,,True,,,BE22029493
상처,자녀,"엄마, 지금 애인이랑 계속 사귀는 게 맞는지 모르겠어요. 제 사정으로못 만나는 거긴 하지만 너무 안 챙겨주는 것 같아 매일 상처받고 있어요.",,,False,,,BE22029791
상처,부모,매일 일로 바빠서 애인에게 미안하다고 하는 너잖니. 그런데 매일 상처를 받을 거라고 생각하지 못했구나. 무슨 일이 있었는지 이야기해주겠니.,,,False,,,BE22029791
상처,자녀,제 애인은 아직 졸업을 안 해서 대학교를 다니고 있잖아요. 요즘 야근이 많은 저를 제쳐두고 내내 학과 후배들과 어울리느라 연락이 너무 뜸하네요. 제 존재를 기억은 하고 있는지 의심스러울 정도로 뜸해서 정말 상처받고 있어요.,,,False,,,BE22029791
상처,부모,매일 야근하는 네게 애인과의 연락이 얼마 없는 즐거움 중의 하나일 텐데 너무 섭섭하겠구나. 네가 충분히 상처받을 수 있는 상황이야. 네가 배려받지 못하고 있는 것 같아 엄마가 너무 속상하다.,"위로,동조",,False,,,BE22029791
상처,자녀,제가 먼저 취업을 한 후로 매일 만나지는 못했지만 연락은 수시로 했거든요. 제가 야근을 하긴 하지만 연락을 못 받을 정도로 바쁜 건 아닌데 말이에요. 애인과의 연락을 저만 좋아하는 것 같아서 속상하고 상처 입은 마음이 너무 아파요.,,,False,,,BE22029791
상처,부모,널 이렇게 상처 입히다니 그게 사실이라면 네 애인을 혼을 내주고 싶을 정도로 무척 속상하구나. 하지만 직장인이 되기 전까지는 네가 얼마큼 힘들게 일하는지 애인이 잘 알 수가 없지 않겠니. 그저 몰라서 그럴 거라고 여기고 마음을 편히 가지렴.,"조언,동조",,False,,,BE22029791
상처,자녀,"만나면 제가 얼마큼 힘든지 이야기하곤 하는데, 너무 투정을 부리는 것처럼 느껴서 연락을 안 하는 건지. 정말 온갖 생각이 다 들어요. 이렇게 상처 입고 부정적인 생각을 계속하게 될 바에는 오히려 헤어지는 게 나을 것 같아요.",,,False,,,BE22029791
상처,부모,지금은 네 애인이 너무 연락이 뜸한 상태이니 상처받은 마음에 과한 생각이 들 수도 있어. 그러니 마음을 좀 편히 갖고 지금 네 기분을 잘 전달하면 네 애인도 미안해할 거야. 속상한 마음이 크겠지만 헤어짐을 네가 애인을 얼마큼 사랑하는지를 생각해 보렴.,"조언,위로",,False,,,BE22029791
상처,자녀,"하긴, 헤어지기에는 제가 그를 너무 사랑하고 있네요. 제가 요즘 업무 스트레스가 너무 커서 엄마 이야기처럼 과하게 생각했을 수도 있겠네요. 제가 너무 제 생각만 했던 것 같아요.",,,False,,,BE22029791
상처,부모,힘들면 누구나 평소와 다른 사고와 행동을 할 수 있단다. 너만 그런 게 아니니 자책하지 말고 마음을 편히 가지렴. 너는 감정적으로 일을 해결하는 성격이 아니니까 애인과도 잘 이야기 나눌 수 있을 거야.,"조언,격려,위로",,False,,,BE22029791
상처,자녀,엄마랑 이야기를 나눴더니 속상한 마음이 많이 정리된 것 같아요. 평소의 저로 돌아가서 애인에게 지금 제가 느끼는 감정에 대해 솔직하게 이야기해야겠어요. 요즘 제가 너무 바빠서 제대로 이야기도 못 나눴으니까요.,,,False,,,BE22029791
상처,부모,"그래, 역시 우리 딸이구나. 너는 분명 지금 너희들 사이에 일어난 일을 잘 해결할 수 있을 거야. 엄마는 너를 믿고 있단다.","격려,동조",,False,,,BE22029791
상처,자녀,저를 믿어주셔서 고마워요 엄마. 애인 연락을 기다리기 이전에 엄마에게 힘들다고 좀 더 투정을 부려볼 걸 그랬어요. 그럼 진작에 스트레스가 많이 풀리고 상처받을 일도 없었을 텐데요.,,중립,False,,,BE22029791
상처,부모,"네가 그렇게 생각해 주니 정말 고맙구나. 그래, 스트레스를 받는 일이 있으면 엄마한테 꼭 말해주렴. 우리 딸의 마음이 편해질 때까지 엄마가 다 들어줄 테니.","조언,동조",,False,,,BE22029791
상처,자녀,정말 고마워요 엄마. 엄마가 곁에 계셔서 정말 든든해요.,,,True,,,BE22029791
상처,자녀,"엄마, 저 알바하면서 너무 괴롭고 상처받는 일이 있었어요. 알바 가는 게 너무 버거워요.",,,False,,,BE22029497
상처,부모,무슨 일이길래 그렇게까지 말하는 거니? 엄마한테 다 말해보렴.,,,False,,,BE22029497
상처,자녀,제가 처음이라 같이 일하는 선배한테 모르는 부분을 물어보면서 해야 해요. 그런데 그 선배가 제가 물어볼 때마다 한숨을 쉬면서 안 알려주려고 해요. 그러면서 제가 실수할 때마다 아직도 못하면 어떡하냐고 면박을 주는데 그게 저한테 상처를 줘요.,,,False,,,BE22029497
상처,부모,네가 알바하는데 그런 힘든 일이 있는 줄은 꿈에도 몰랐구나. 엄마는 그저 네가 알바하는 게 즐거운 줄로만 알고 있었는데 너무 미안하구나.,동조,,False,,,BE22029497
